card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-07-13_Trade_3B,2026-07-13,Gold_Report_13Jul2026.docx,Trade 3B - Mean-Reversion (RANGE + KER below trend threshold + flat VOLator slope),Trade 3B,SHORT,LIMIT,"Sell limit 4,146.0 (near daily R1 4,147.3); limit order, 00:00 UK anchor",02:00,4146.0,4174.0,4118.0,4090.0,4068.0,28.0,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1→TP1, U2→TP2; on U2 fill, U3 stop → entry ± 0.2R (4,146 ± 5.6)",False,baseline,,
2026-07-14_Trade_1,2026-07-14,Gold_Report_14Jul2026.docx,"Trade 1 - Daily Directional (SHORT - bearish continuation, below-pivot)",Trade 1,SHORT,MARKET,"Market at 00:00 UK ≈ 4,059.39",02:00,4059.39,4102.0,4016.78,3974.17,,42.61,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1 exits TP1; U2 exits TP2; on U2 fill, U3 stop → entry −0.2R (4,050.87)",False,baseline,,
2026-07-14_Trade_2,2026-07-14,Gold_Report_14Jul2026.docx,"Trade 2 - Pivot (regime-aware, RANGE-edge fade)",Trade 2,SHORT,LIMIT,"Sell limit 4,101–4,115 (daily R1 → weekly/monthly P confluence)",02:00,,4132.0,4085.0,4068.0,4052.0,,BE_0.2R_ON_TP2,TRACE,3 equal units; standard tranche rule; on U2 fill U3 stop → entry −0.2R,False,baseline,,
2026-07-14_Trade_3A,2026-07-14,Gold_Report_14Jul2026.docx,Trade 3A - Momentum-Pullback (fork target - SHORT),Trade 3A,SHORT,STOP,"Stop-entry 4,048 on confirmed break of the 4,050 prior-day low",02:00,4048.0,4092.0,4004.0,3960.0,3934.0,44.0,NONE,TRACE,3 equal units; structural runner override on measured-move extension,False,baseline,,
2026-07-15_Trade_1,2026-07-15,Gold_Report_15Jul2026.docx,Trade 1 — Daily Directional,Trade 1,n/a,MARKET,,09:00,,,,,,,NONE,,,True,baseline,,
2026-07-15_Trade_2,2026-07-15,Gold_Report_15Jul2026.docx,"Trade 2 — Pivot, TRANSITION regime (breakout side only)",Trade 2,LONG,CONDITIONAL,"Buy-stop 4,120.3 (Daily R1.5 / Weekly-P 4,114.7 confluence) on a daily close through the cluster + buffer",09:00,4120.3,4008.5,4232.1,4343.9,4294.9,111.8,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1→TP1, U2→TP2; on U2 fill U3 stop → entry +0.2R",False,baseline,,
2026-07-15_Trade_3C,2026-07-15,Gold_Report_15Jul2026.docx,"Trade 3 — Momentum-Breakout (3C, TRANSITION variant)",Trade 3C,n/a,CONDITIONAL,a daily close beyond either boundary by ≥25 USD (0.25×ATR) is required to arm 3C,09:00,,,,,,,NONE,,,True,baseline,,
2026-07-16_Trade_1,2026-07-16,Gold_Report_16Jul2026.docx,TRADE 1 - Daily Directional · SUPPRESSED,Trade 1,LONG,MARKET,"Reference construction (not actionable): LONG @ 4,070.00 — no order wording given; card is suppressed.",02:00,,,,,,,NONE,SESSION_CLOSE_TIMESTOP,Shown for audit transparency only. Do not execute. Trades 2 and 3 below are the actionable cards.,True,baseline,,
2026-07-16_Trade_2,2026-07-16,Gold_Report_16Jul2026.docx,TRADE 2 - Regime-Aware Pivot · ACTIVE (Leg B — LONG from support),Trade 2,LONG,LIMIT,"Entry (limit) 4,007.50 — S1.5 · confluence with published S 4,007.83",02:00,4007.5,3966.13,4048.87,4090.24,4131.61,41.37,BE_0.2R_ON_TP2,TRACE,"3 equal units — U1 at TP1; U2 at TP2; on U2 fill, U3 SL → entry + 0.2 × R = 4,015.77",False,baseline,,
2026-07-16_Trade_3C,2026-07-16,Gold_Report_16Jul2026.docx,TRADE 3 - Regime-Driven Complex · FORK: 3C (Breakout) — downside leg,Trade 3C,SHORT,CONDITIONAL,"Trigger (confirmed daily close): Close < 3,966.13 → entry 3,966.13. Confirmed-break requirement: daily close beyond boundary by ≥ 0.25 × ATR(14) = 19.63.",02:00,3966.13,4044.63,3887.63,3809.13,3730.63,78.5,BE_0.2R_ON_TP2,TRACE,"3 equal units. U1 at TP1 (1 × R); U2 at TP2 (2 × R); on U2 fill, U3 SL → entry ± 0.2 × R (15.70).",False,baseline,,
2026-07-17_Trade_1,2026-07-17,Gold_Report_17Jul2026.docx,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,"Market at 00:00 UK, 17 July 2026",02:00,3990.0,4025.41,3954.59,3919.19,,35.41,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to 3,997.08 (entry + 0.2R).",False,baseline,,
2026-07-17_Trade_2,2026-07-17,Gold_Report_17Jul2026.docx,"Trade 2 — Pivot (regime-aware). TREND_DOWN regime: the fade-to-pivot variant is disabled and the trend-continuation variant is active — the pivot is treated as resistance to sell into, not as a magnet to fade toward.",Trade 2,SHORT,LIMIT,Sell limit at the daily pivot. Requires a retest that has not yet occurred; the trade does not trigger without it.,02:00,4009.78,4061.24,3958.32,3906.86,3862.75,51.46,BE_0.2R_ON_TP2,TRACE,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to 4,020.07 (entry + 0.2R).",False,baseline,,
2026-07-17_Trade_3A,2026-07-17,Gold_Report_17Jul2026.docx,Trade 3A — Momentum-Pullback. Regime fork: TREND_DOWN selects variant 3A. Qualifying swing found at the default 4-session lookback — no adaptive extension needed.,Trade 3A,SHORT,LIMIT,"Sell limit at the 38.2% retracement of the active down-swing. Requires a pullback of 36.00 from the 3,990.00 close.",02:00,4026.0,4073.78,3973.96,3889.76,3837.72,47.78,BE_0.2R_ON_TP2,TRACE,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to 4,035.56 (entry + 0.2R). TRADE 3A STRUCTURAL RUNNER OVERRIDE: on a confirmed break of the 100% extension at 3,837.72, the Unit 3 stop moves instead to 3,999.98 — halfway between entry (4,026.00) and the 0% anchor (3,973.96).",False,baseline,,
2026-07-20_Trade_1,2026-07-20,Gold_Report_20Jul2026.docx,"Trade 1 — Daily Directional (SHORT — regime bias bearish, conviction −0.51)",Trade 1,SHORT,MARKET,"Market at 00:00 UK, ≈ USD 4,017.32/oz (daily-open anchor; instance default retained).",02:00,4017.32,4035.3,3999.34,3981.36,,17.98,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,3 equal units; Unit 1 at TP1; Unit 2 at TP2; on Unit 2 fill Unit 3 SL → entry −0.2R.,False,baseline,,
2026-07-20_Trade_2,2026-07-20,Gold_Report_20Jul2026.docx,Trade 2 — Pivot (regime-aware),Trade 2,n/a,,,,,,,,,,NONE,,,True,baseline,,
2026-07-20_Trade_3C,2026-07-20,Gold_Report_20Jul2026.docx,Trade 3C — Momentum-Breakout. TRANSITION regime; trades the confirmed break of the 25-session range.,Trade 3C,SHORT,CONDITIONAL,"On confirmed breakdown close, or the following session open.",02:00,,4162.8,3574.0,3390.0,,,NONE,TRACE,3 equal units; structural TPs as above.,False,baseline,,
2026-07-21_Trade_1,2026-07-21,Gold_Report_21Jul2026.docx,"Trade 1 — Daily Directional (SHORT — bearish regime, conviction −0.71)",Trade 1,SHORT,MARKET,"Market at the 21 Jul session open (overridden open anchor) ≈ $4,008 /oz",02:00,4008.0,4050.1,3965.9,3923.8,,42.1,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1 exits TP1; U2 exits TP2; on U2 fill, U3 SL → entry −0.2R ($4,016.4)",False,baseline,,
2026-07-21_Trade_2,2026-07-21,Gold_Report_21Jul2026.docx,"Trade 2 — Pivot (regime-aware, TREND branch: sell rallies to resistance)",Trade 2,SHORT,LIMIT,"Sell limit at daily R1 $4,029.20 (+2,090 ticks from spot)",02:00,4029.2,4050.1,4008.3,3987.4,3969.0,20.9,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1→TP1, U2→TP2; on U2 fill U3 SL → entry −0.2R ($4,033.4)",False,baseline,,
2026-07-21_Trade_3A,2026-07-21,Gold_Report_21Jul2026.docx,Trade 3A — Momentum-Pullback (regime = TREND_DOWN → 3A active),Trade 3A,SHORT,LIMIT,"Sell limit at 38.2% retrace of the 16 Jul swing ($4,049→$3,975): $4,003.3… use $4,024.20 (Fri high) fib cluster ≈ $4,020",02:00,4020.0,4049.0,3991.0,3962.0,3944.0,29.0,BE_0.2R_ON_TP2,TRACE,3 equal units; universal tranche rule; 3A runner override on 100%-extension break,False,baseline,,
2026-07-22_Trade_1,2026-07-22,Gold_Report_22Jul2026.docx,Trade 1 — Daily Directional,Trade 1,n/a,,,09:00,,,,,,,NONE,,,True,baseline,,
2026-07-22_Trade_2,2026-07-22,Gold_Report_22Jul2026.docx,Trade 2 — Pivot (RANGE mean-reversion),Trade 2,SHORT,LIMIT,"Sell limit at daily R3 $4,070.88",09:00,4070.88,4131.47,4010.29,3949.7,4013.83,60.59,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1→TP1, U2→TP2; on U2 fill, U3 stop to entry ± 0.2R",False,baseline,,
2026-07-22_Trade_3B,2026-07-22,Gold_Report_22Jul2026.docx,"Trade 3 — Mean-Reversion (3B, RANGE)",Trade 3B,LONG,LIMIT,"Buy limit $4,038.09 (top of the 11.4–21.4% buy zone $3,994–$4,038)",09:00,4038.09,3988.09,4163.54,4338.99,,50.0,BE_0.2R_ON_TP2,TRACE,3 equal units; universal tranche + BE+0.2R management,False,baseline,,
2026-07-23_Trade_1,2026-07-23,Gold_Report_23_Jul_2026.docx,Trade 1 — Daily Directional,Trade 1,LONG,MARKET,market at the 00:00 UK session open,02:00,4151.55,4066.52,4236.58,4321.61,,85.03,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units. Unit 1 exits at TP1; Unit 2 exits at TP2; on the Unit 2 fill, the Unit 3 stop moves to entry plus 0.2R, i.e. 4,168.56",False,baseline,,
2026-07-23_Trade_2,2026-07-23,Gold_Report_23_Jul_2026.docx,"Trade 2 — Pivot, TRANSITION regime branch",Trade 2,LONG,LIMIT,buy limit at the daily pivot,02:00,4117.75,4066.52,4168.98,4220.2,4185.9,51.23,BE_0.2R_ON_TP2,TRACE,"3 equal units. Unit 1 exits at TP1; Unit 2 exits at TP2; on the Unit 2 fill, the Unit 3 stop moves to entry plus 0.2R, i.e. 4,128.00",False,baseline,,
2026-07-23_Trade_3A,2026-07-23,Gold_Report_23_Jul_2026.docx,Trade 3A — Momentum-Pullback,Trade 3A,LONG,LIMIT,buy limit at the 38.2% retracement of the anchor swing,02:00,4080.88,4020.0,4141.76,4152.1,4202.81,60.88,BE_0.2R_ON_TP2,TRACE,"3 equal units. Unit 1 exits at TP1; Unit 2 exits at TP2; on the Unit 2 fill, the Unit 3 stop moves to entry plus 0.2R, i.e. 4,093.06. Structural runner override: on a confirmed break of the 100% extension at 4,152.10, the Unit 3 stop moves to the midpoint between entry and the 0% anchor, i.e. 4,116.49",False,baseline,,
2026-07-24_Trade_1,2026-07-24,Gold_Report_24_July_2026.docx,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,market at 00:00 UK session anchor,02:00,4056.85,4139.61,3974.09,3891.32,,82.76,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to entry −0.2R (4,040.30)",False,baseline,,
2026-07-24_Trade_2,2026-07-24,Gold_Report_24_July_2026.docx,"Trade 2 — Pivot (regime-aware, trend branch: fade the counter-trend rally into resistance)",Trade 2,SHORT,LIMIT,sell limit at daily R1. Order rests; fills only on a rally into resistance,02:00,4119.99,4159.24,4080.74,4041.49,4014.86,39.25,BE_0.2R_ON_TP2,TRACE,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to entry −0.2R (4,112.14)",False,baseline,,
2026-07-24_Trade_3A,2026-07-24,Gold_Report_24_July_2026.docx,Trade 3 — Momentum-Pullback (3A). Variant selected by the trending-bearish regime with efficiency-ratio confirmation,Trade 3A,SHORT,LIMIT,"sell limit at the 50% retracement of the 4,165.00 to 4,036.00 decline",02:00,4100.5,4184.62,4036.0,3971.5,3956.28,84.12,BE_0.2R_ON_TP2,TRACE,"3 equal units; Unit 1 exits at TP1; Unit 2 exits at TP2; on Unit 2 fill, Unit 3 stop moves to entry −0.2R (4,083.68), superseded by the structural override above if the 100% extension breaks first",False,baseline,,
2026-07-27_Trade_1,2026-07-27,Gold_Report_27Jul2026.docx,Trade 1 - Daily Directional,Trade 1,SHORT,,,,,,,,,,NONE,,,True,baseline,,
2026-07-27_Trade_2,2026-07-27,Gold_Report_27Jul2026.docx,Trade 2 - Pivot fade at validated range extreme (Ranging regime).,Trade 2,SHORT,LIMIT,"Sell limit $4,088 (weekly R1 $4,080.2 / daily R1 $4,089.2 confluence). Order type: limit; timing from 00:00 UK reset.",02:00,4088.0,4124.0,4052.0,4023.0,3961.0,36.0,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1 exits TP1, U2 exits TP2; on U2 fill U3 stop → entry −0.2R ($4,081).",False,baseline,,
2026-07-27_Trade_3A,2026-07-27,Gold_Report_27Jul2026.docx,Trade 3A - Momentum-Pullback. RANGE dual-gate fails (VOLator slope +0.01 not ≤ 0) → fork falls through to 3A.,Trade 3A,SHORT,STOP,"Stop-entry $4,020 on a confirmed break below weekly P $4,022.9 (momentum trigger).",02:00,4020.0,4058.0,3982.0,3961.0,3903.0,38.0,BE_0.2R_ON_TP2,TRACE,"3 equal units; U1 TP1, U2 TP2; on U2 fill U3 stop → entry −0.2R ($4,028). 3A override: on the $3,961 break, stop → halfway entry-to-anchor.",False,baseline,,
2026-07-28_Trade_1,2026-07-28,Gold_Report_28Jul2026.docx,Trade 1 - Daily Directional (LONG),Trade 1,LONG,MARKET,"Market at 00:00 UK, 28 Jul",02:00,4077.0,4035.2,4118.8,4160.6,,41.8,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1→TP1, U2→TP2; on U2 fill U3 SL → entry +0.2R",False,baseline,,
2026-07-28_Trade_2,2026-07-28,Gold_Report_28Jul2026.docx,"Trade 2 - TRANSITION: breakout-side only (upside), aligned with the 3C long thesis",Trade 2,LONG,STOP,"Stop/limit at $4,055.47",02:00,4055.47,4028.35,4083.23,4098.26,4113.28,27.12,NONE,TRACE,,False,baseline,,
2026-07-28_Trade_3C,2026-07-28,Gold_Report_28Jul2026.docx,Trade 3C - post-consolidation upside breakout of the 25-session range,Trade 3C,LONG,CONDITIONAL,"$4,183.84 on the confirming close (requires a daily close above $4,183.84)",02:00,4183.84,3795.15,4783.74,5092.67,,388.69,NONE,TRACE,,False,baseline,,
2026-07-29_Trade_1,2026-07-29,Gold_Report_29Jul2026.docx,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,MARKET,"Market at 00:00 UK open, 29 Jul (indicative ~$4,030)",02:00,4030.0,4097.0,3963.0,3896.0,,67.0,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1→TP1, U2→TP2; on U2 fill U3 SL → entry −0.2R",False,baseline,,
2026-07-29_Trade_2,2026-07-29,Gold_Report_29Jul2026.docx,"Trade 2 - Pivot, regime-aware (TRANSITION → breakout side only)",Trade 2,SHORT,STOP,"Sell-stop on confirmed break of weekly S1 $3,982 by ≥0.25×ATR ($18) → trigger ~$3,964",02:00,3964.0,4036.0,3912.0,3858.0,3841.0,72.0,BE_0.2R_ON_TP2,TRACE,3 equal units; standard BE+0.2R on U2 fill,False,baseline,,
2026-07-29_Trade_3C,2026-07-29,Gold_Report_29Jul2026.docx,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,SHORT,CONDITIONAL,At breakout candle close (or next open) once confirmed,02:00,3926.0,4099.0,3686.0,3556.0,,,NONE,TRACE,"TP2 1.5×MM → $3,556. On fill, U3 SL → broken boundary $3,944",False,baseline,,
2026-07-30_Trade_1,2026-07-30,Gold_Report_30-Jul-2026.docx,Trade 1 — Daily Directional (SHORT),Trade 1,SHORT,MARKET,"Market at 07:00 UK, 30 Jul ≈ $4,035.00 (indicative open anchor)",09:00,4035.0,4077.45,3992.55,3950.1,3837.63,42.45,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1 at TP1, U2 at TP2, U3 runner with BE+0.2R trail on U2 fill",False,baseline,,
2026-07-30_Trade_2,2026-07-30,Gold_Report_30-Jul-2026.docx,"Trade 2 — Pivot, TRANSITION (breakout-side only)",Trade 2,SHORT,STOP,"Sell-stop at $3,943.55 — on confirmed break below the 25-session floor $3,960.00",02:00,3943.55,3995.8,3891.3,3839.06,4054.17,52.25,NONE,TRACE,,False,baseline,,
2026-07-30_Trade_3C,2026-07-30,Gold_Report_30-Jul-2026.docx,"Trade 3C — Momentum-Breakout (TRANSITION, downside)",Trade 3C,SHORT,CONDITIONAL,At breakout-candle close / next open once confirmed,02:00,,4174.8,3602.0,3423.0,,231.25,NONE,TRACE,on fill U3 SL → broken boundary,False,baseline,,
2026-07-31_Trade_1,2026-07-31,Gold_Report_31Jul2026.docx,"Trade 1 — Daily Directional (long bias, override-produced)",Trade 1,LONG,MARKET,Market at 07:00 UK (overridden anchor),09:00,4066.0,3995.0,4137.0,4208.0,,71.0,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units; U1→TP1, U2→TP2; on U2 fill U3 SL→entry+0.2R",False,baseline,,
2026-07-31_Trade_2,2026-07-31,Gold_Report_31Jul2026.docx,"Trade 2 — Pivot, regime-aware (TRANSITION → breakout side)",Trade 2,LONG,STOP,"Buy stop at $4,074 = P + 0.10×(R1−P)",02:00,4074.0,4029.0,4117.0,4142.0,4168.0,45.0,BE_0.2R_ON_TP2,TRACE,3 equal units; universal BE+0.2R on U2 fill,False,baseline,,
2026-07-31_Trade_3C,2026-07-31,Gold_Report_31Jul2026.docx,"Trade 3 — Momentum-Breakout (3C, TRANSITION regime)",Trade 3C,LONG,CONDITIONAL,"At breakout candle close beyond $4,406, or next session open",02:00,4406.0,4119.0,4821.0,5040.0,,,NONE,TRACE,"On fill, U3 SL → broken boundary $4,383",False,baseline,,
